LOCALITY_PID,LOCALITY_NAME,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
loc92df741c9187,Webb,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92e3e386b39c,Dromedary,60410,Brighton,0.96000000000000000000000000000000000000000000,Good,Good,0
loc92e3e386b39c,Dromedary,65010,Southern Midlands,0.04000000000000000000000000000000000000000000,Good,Good,0
loc92e62ddc3622,Sunshine,14650,Lake Macquarie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92e8da31beea,Karoonda,43080,Karoonda East Murray,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92ebdcddacb4,Allan,36660,Southern Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92eca3999dae,Santa Teresa,72330,MacDonnell,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92ee61d26f06,Moe,23810,Latrobe (Vic.),1.00000000000000000000000000000000000000000000,Good,Good,0
loc92f3101bcee8,Port Pirie West,46450,Port Pirie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92f5922e48ab,Quindanning,50630,Boddington,1.00000000000000000000000000000000000000000000,Good,Good,0
loc92f809302b91,Gelston Park,17750,Wagga Wagga,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93023468ba7e,Charlotte Cove,63010,Huon Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9305fd4af966,Singleton Military Area,17000,Singleton,1.00000000000000000000000000000000000000000000,Good,Good,0
loc930823dca051,Scarness,33220,Fraser Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc930abd97fea8,Scotchmans Lead,20570,Ballarat,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93110f9d38e4,Corack,21270,Buloke,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9312722a4896,Belfrayden,17750,Wagga Wagga,1.00000000000000000000000000000000000000000000,Good,Good,0
loc931939069973,Devon North,26810,Wellington,1.00000000000000000000000000000000000000000000,Good,Good,0
loc931b7598e7e2,Mundoona,24900,Moira,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9322c2b1e0fc,Hansborough,42110,Goyder,0.73000000000000000000000000000000000000000000,Good,Good,0
loc9322c2b1e0fc,Hansborough,43650,Light,0.27000000000000000000000000000000000000000000,Good,Good,0
loc93260f3b6d7d,Upper Myall,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9329a6dd8f3c,Badgebup,54340,Katanning,1.00000000000000000000000000000000000000000000,Good,Good,0
loc932a17c5d697,Ninnes,40430,Barunga West,1.00000000000000000000000000000000000000000000,Good,Good,0
loc932a1d24c387,Smoko,20110,Alpine,1.00000000000000000000000000000000000000000000,Good,Good,0
loc932a942621ee,South Riana,60810,Central Coast (Tas.),1.00000000000000000000000000000000000000000000,Good,Good,0
loc932bf08168f6,Kahibah,14650,Lake Macquarie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc932d6e7b3935,Glenugie,11730,Clarence Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc932f90d2089e,Washpool,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9331f647b580,Fairy Dell,21370,Campaspe,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9334200cafd2,Mount Victor Station,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc933e2fc51c06,Boosey,24900,Moira,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9341e4b02c0b,Richards,10750,Blacktown,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9343bad93a62,Musk Vale,22910,Hepburn,1.00000000000000000000000000000000000000000000,Good,Good,0
loc934ae2776a24,Arrino,58260,Three Springs,1.00000000000000000000000000000000000000000000,Good,Good,0
loc934fdf1eca5d,Tooloom,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9354d0c625ae,Ambleside,61610,Devonport,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9355408865b8,Nirimba,36720,Sunshine Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc935623b27586,Labertouche,20830,Baw Baw,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93656d97d88d,Goorganga Plains,37340,Whitsunday,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9366097656e4,Binya,11600,Carrathool,0.50000000000000000000000000000000000000000000,Good,Good,0
loc9366097656e4,Binya,15800,Narrandera,0.50000000000000000000000000000000000000000000,Good,Good,0
loc936b46768841,Stockwell,40310,Barossa,0.99000000000000000000000000000000000000000000,Good,Good,0
loc936b46768841,Stockwell,43650,Light,0.01000000000000000000000000000000000000000000,Good,Good,0
loc936c70deb34f,Dumbleyung,53010,Dumbleyung,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93716084ee2a,Hanleys Creek,12700,Dungog,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9373c87403ac,Mellool,15520,Murray River,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9374a9375a6f,Promisedland,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93783f2951b3,White Gums,70200,Alice Springs,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9382a0ab3fc7,South Gap,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9383b261d90b,Dixie,21830,Corangamite,1.00000000000000000000000000000000000000000000,Good,Good,0
loc938fde5591cf,Colyton,16350,Penrith,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93a107eb8d5b,Nurran,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93a1abde8231,Lajamanu,70620,Central Desert,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93aac43b6885,Calvert,73600,Roper Gulf,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93b01d3aa5c3,Legana,65810,West Tamar,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93b0a308d74c,Sarsfield,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93bc16f42416,Warburton,56620,Ngaanyatjarraku,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93bd02feac8c,Murulla,17620,Upper Hunter,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93bf3f3363aa,Winninowie,44830,Mount Remarkable,0.50000000000000000000000000000000000000000000,Good,Good,0
loc93bf3f3363aa,Winninowie,46090,Port Augusta,0.50000000000000000000000000000000000000000000,Good,Good,0
loc93c199b1c8dd,Ladysmith,17750,Wagga Wagga,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93c49ed3995a,Lawn Hill,31950,Burke,0.94000000000000000000000000000000000000000000,Good,Good,0
loc93c49ed3995a,Lawn Hill,35300,Mount Isa,0.06000000000000000000000000000000000000000000,Good,Good,0
loc93c75cce7783,Kunioon,36630,South Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93c9b3dd1009,Tarong,36630,South Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93d5fd057508,Polo Flat,17040,Snowy Monaro,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93d65e606d9f,Wattle Camp,36630,South Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93dc0822fb9e,Gowanbrae,24700,Merri-bek,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93dea5d81993,Benbournie,41140,Clare and Gilbert Valleys,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93e042dc5a5e,Tygalgah,17550,Tweed,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93e2589b8c6a,Kenthurst,17420,The Hills,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93eb919bb7cc,Truro,40310,Barossa,0.01000000000000000000000000000000000000000000,Good,Good,1
loc93eb919bb7cc,Truro,43650,Light,0.05000000000000000000000000000000000000000000,Good,Good,0
loc93eb919bb7cc,Truro,44210,Mid Murray,0.94000000000000000000000000000000000000000000,Good,Good,0
loc93f0ec28254f,Southampton,52870,Donnybrook-Balingup,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93f2a9105443,Narraburra,17350,Temora,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93f6ffda984d,Dryandra,52310,Cuballing,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93fc850f921f,Gum Scrub,16380,Port Macquarie-Hastings,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93fd506dd56b,Glenormiston South,21830,Corangamite,1.00000000000000000000000000000000000000000000,Good,Good,0
loc93ffcecd60dd,Somerville,54280,Kalgoorlie-Boulder,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94008344bafc,Great Marlow,11730,Clarence Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9403e9dd0234,Tamborine,34590,Logan,0.32000000000000000000000000000000000000000000,Good,Good,0
loc9403e9dd0234,Tamborine,36510,Scenic Rim,0.68000000000000000000000000000000000000000000,Good,Good,0
loc9405ef029f6e,Damascus,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9418d5dcfef8,Waverley,18050,Waverley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc941a20886353,Capalaba,36250,Redland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc941bc48601fc,Valley Heights,10900,Blue Mountains,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9425fde181a5,Gowangardie,22830,Greater Shepparton,1.00000000000000000000000000000000000000000000,Good,Good,0
loc942813e50bd8,Beeron,35760,North Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc942ac80479ff,Clements Gap,40430,Barunga West,0.53000000000000000000000000000000000000000000,Good,Good,0
loc942ac80479ff,Clements Gap,46450,Port Pirie,0.47000000000000000000000000000000000000000000,Good,Good,0
loc942cef39f1e8,Hillwood,62210,George Town,1.00000000000000000000000000000000000000000000,Good,Good,0
loc943e1f39604f,Savage River,65410,Waratah-Wynyard,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9443e16388ef,Exeter,18350,Wingecarribee,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9444917b280b,Sextonville,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
loc944623200dea,Little Pine Lagoon,61010,Central Highlands (Tas.),1.00000000000000000000000000000000000000000000,Good,Good,0
loc945b94d8a45a,Upper Gundowring,20110,Alpine,1.00000000000000000000000000000000000000000000,Good,Good,0
loc945bf8eeb7fc,East Victoria Park,58510,Victoria Park,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9466f01f5fe9,Meribah,43790,Loxton Waikerie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94682508ae6d,Tabulam,14550,Kyogle,0.30000000000000000000000000000000000000000000,Good,Good,0
loc94682508ae6d,Tabulam,17400,Tenterfield,0.70000000000000000000000000000000000000000000,Good,Good,0
loc9468e4375d30,Cundeelee,54280,Kalgoorlie-Boulder,1.00000000000000000000000000000000000000000000,Good,Good,0
loc946bc297dbb5,Abermain,11720,Cessnock,1.00000000000000000000000000000000000000000000,Good,Good,0
loc946de89f9a83,Colley,47490,Streaky Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9472f04b1b97,Southern Cross,25490,Moyne,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94735e8b4d3c,Kooroomool,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9479eb59e8a9,Hamley,41560,Copper Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9480294a32a7,Powelltown,27450,Yarra Ranges,1.00000000000000000000000000000000000000000000,Good,Good,0
loc948188510718,Tarago,13310,Goulburn Mulwaree,0.83000000000000000000000000000000000000000000,Good,Good,0
loc948188510718,Tarago,16490,Queanbeyan-Palerang,0.17000000000000000000000000000000000000000000,Good,Good,0
loc94854350c906,Kairabah,34590,Logan,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94865d03eaac,Wangaratta South,26700,Wangaratta,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9489dee5406f,Sofala,10470,Bathurst,0.76000000000000000000000000000000000000000000,Good,Good,0
loc9489dee5406f,Sofala,15270,Mid-Western,0.24000000000000000000000000000000000000000000,Good,Good,0
loc94954cdc227f,St Helens,60210,Break O'Day,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9497dd469bd9,Gilletts Ridge,11730,Clarence Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc949ba8e90a2d,Kelvin View,26430,Strathbogie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94a299c08a3d,Rossarden,64610,Northern Midlands,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94a402761b56,Wanjuru,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94aca67cf65c,Cherry Tree Pool,54550,Kojonup,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94b26f624f69,Liddell,17000,Singleton,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94b43717ceb4,Petwood,44550,Mount Barker,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94bea61384f1,Denial Bay,41010,Ceduna,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94c26d14de0a,Harefield,14300,Junee,0.42000000000000000000000000000000000000000000,Good,Good,0
loc94c26d14de0a,Harefield,17750,Wagga Wagga,0.58000000000000000000000000000000000000000000,Good,Good,0
loc94c343242624,Karragullen,50210,Armadale,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94c4d7a0dcfc,Yalata,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94c6bca64064,Wallangarra,36660,Southern Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94cde5b4c346,Woodstock,63010,Huon Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94ced3da62d9,Baudin Beach,42750,Kangaroo Island,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94d60544b663,Wellingrove,13010,Glen Innes Severn,0.81000000000000000000000000000000000000000000,Good,Good,0
loc94d60544b663,Wellingrove,14220,Inverell,0.19000000000000000000000000000000000000000000,Good,Good,0
loc94d6b496d4b6,Mount Steadman,35760,North Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94d8306dc91d,Cranbrook,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94d96f1a8f08,Mingo,35760,North Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94db18332b02,Swan Marsh,21750,Colac Otway,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94e5e49b065d,Yeungroon East,21270,Buloke,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94e9a86a3664,Andover,65010,Southern Midlands,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94eb2f324b33,Burton,33980,Isaac,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94f7650db1fa,Kalabity,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc94fdc21035b3,Ultima,26610,Swan Hill,1.00000000000000000000000000000000000000000000,Good,Good,0
loc950310dd8b96,Rawdon Island,16380,Port Macquarie-Hastings,1.00000000000000000000000000000000000000000000,Good,Good,0
loc950723dca6e7,Cawongla,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95080ced7b4c,Little Italy,54760,Kulin,1.00000000000000000000000000000000000000000000,Good,Good,0
loc950862b52453,Mount Gardiner,34530,Livingstone,1.00000000000000000000000000000000000000000000,Good,Good,0
loc950a21b73c24,Begonia,34860,Maranoa,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9514971cd40b,Minore,12390,Dubbo,1.00000000000000000000000000000000000000000000,Good,Good,0
loc951a8a6ab33c,Green Range,50080,Albany,1.00000000000000000000000000000000000000000000,Good,Good,0
loc951b3df574ed,Coominya,36580,Somerset,1.00000000000000000000000000000000000000000000,Good,Good,0
loc951eba9af118,Collins Creek,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
loc952138450044,May Downs,33980,Isaac,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9525afa3d99c,Hebersham,10750,Blacktown,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9525dc779efd,Rhyll,20740,Bass Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9534dcb0f10b,Central Macdonald,13800,Hawkesbury,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95380d8c2f98,Olary,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc953e549ddc9a,Pyree,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9541cf8589a5,Narrangullen,18710,Yass Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9543489492c7,Wanarn,56620,Ngaanyatjarraku,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9548c5cbddad,Merrimac,33430,Gold Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc954dc1a34b4f,Doughboy,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc955bf3daf49d,Idalia,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9564230a7276,North Rocks,16260,Parramatta,0.94000000000000000000000000000000000000000000,Acceptable,Good,0
loc9564230a7276,North Rocks,17420,The Hills,0.06000000000000000000000000000000000000000000,Good,Good,0
loc956714d1f570,Inman Valley,48050,Victor Harbor,0.46000000000000000000000000000000000000000000,Good,Good,0
loc956714d1f570,Inman Valley,48750,Yankalilla,0.54000000000000000000000000000000000000000000,Good,Good,0
loc956ba2b6b495,Givelda,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc956c2eedce8a,Elderslie,65010,Southern Midlands,1.00000000000000000000000000000000000000000000,Good,Good,0
loc956eb929dcf3,Menindee,11700,Central Darling,1.00000000000000000000000000000000000000000000,Good,Good,0
loc956fa85c7b0c,Portarlington,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
loc957a3bf549fc,Washpool,45120,Northern Areas,1.00000000000000000000000000000000000000000000,Good,Good,0
loc957d4d9830b9,Wallendbeen,12160,Cootamundra-Gundagai,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9584ec1fffe3,Condell Park,11570,Canterbury-Bankstown,1.00000000000000000000000000000000000000000000,Good,Good,0
loc958c15b56ed4,Forest Lodge,17200,Sydney,1.00000000000000000000000000000000000000000000,Good,Good,0
loc958c40f49816,Kioma,33610,Goondiwindi,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95933d2f8c48,Vernor,36580,Somerset,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95a6cf16759c,Barangaroo,17200,Sydney,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95a7aa36f07a,Falcon,55110,Mandurah,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95adc26e94a2,Clayfield,31000,Brisbane,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95b4173824d7,Yarras,10470,Bathurst,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95b9be0d5003,Wattle Hill,21830,Corangamite,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95c4eb8a2a97,Sandgate,15900,Newcastle,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95c5a2d55bd1,Orange Grove,53780,Gosnells,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95c660e9142e,Cowalla,53570,Gingin,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95caa23ae177,Elimbah,35010,Moreton Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95cab71f5486,Ranceby,26170,South Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95cca4a7499e,Armstrong Creek,35010,Moreton Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95d277336de4,Cowley,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95d840eace4e,Aberdeen,15650,Muswellbrook,0.01000000000000000000000000000000000000000000,Good,Good,0
loc95d840eace4e,Aberdeen,17620,Upper Hunter,0.99000000000000000000000000000000000000000000,Good,Good,0
loc95e72ef21a62,East Point,71000,Darwin,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95e7e669ea20,Falconer,10180,Armidale,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95e8ca945539,Mortons Creek,16380,Port Macquarie-Hastings,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95ef82023e94,Rosetta,62610,Glenorchy,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95f49cc21ae7,Yugar,35010,Moreton Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95f4d7f0dce1,Bedfordale,50210,Armadale,1.00000000000000000000000000000000000000000000,Good,Good,0
loc95fa6d2dd96a,Mooloo,33620,Gympie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9602956ceb0d,Granite Rock,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96031e6090ae,Evanston Park,42030,Gawler,0.98000000000000000000000000000000000000000000,Good,Good,0
loc96031e6090ae,Evanston Park,45680,Playford,0.02000000000000000000000000000000000000000000,Good,Good,0
loc9603bc9f6108,Bishops Bridge,11720,Cessnock,0.35000000000000000000000000000000000000000000,Good,Good,0
loc9603bc9f6108,Bishops Bridge,15050,Maitland,0.65000000000000000000000000000000000000000000,Good,Good,0
loc9605afbe0f99,Bogan Gate,16200,Parkes,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96076b64e839,Peterhead,45890,Port Adelaide Enfield,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9608d08cec86,Beenleigh,34590,Logan,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9608ea86fafc,Premaydena,65210,Tasman,1.00000000000000000000000000000000000000000000,Good,Good,0
loc960c4854238c,Thabeban,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc960dd31179c9,Carindale,31000,Brisbane,1.00000000000000000000000000000000000000000000,Good,Good,0
loc960e20c8205c,West Ipswich,33960,Ipswich,1.00000000000000000000000000000000000000000000,Good,Good,0
loc960fbb4d5bee,Lake Monduran,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96106900156a,McKees Hill,14850,Lismore,0.60000000000000000000000000000000000000000000,Good,Good,0
loc96106900156a,McKees Hill,16610,Richmond Valley,0.40000000000000000000000000000000000000000000,Good,Good,0
loc96129e4474df,Mount Clarence,50080,Albany,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96197ce08c47,Mount Maria,33360,Gladstone,1.00000000000000000000000000000000000000000000,Good,Good,0
loc961ba83e9723,Herne Hill,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
loc961d8ef37c6a,Drouin South,20830,Baw Baw,1.00000000000000000000000000000000000000000000,Good,Good,0
loc961e71bc6343,Boolarra,23810,Latrobe (Vic.),1.00000000000000000000000000000000000000000000,Good,Good,0
loc9621c336c942,Rocky River,17400,Tenterfield,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96226cab27b1,Carrara,33430,Gold Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9627a0742100,Braemar,18350,Wingecarribee,1.00000000000000000000000000000000000000000000,Good,Good,0
loc962b242ca82b,Nowie,26610,Swan Hill,1.00000000000000000000000000000000000000000000,Good,Good,0
loc962b56cab6be,Mount Irvine,10900,Blue Mountains,1.00000000000000000000000000000000000000000000,Good,Good,0
loc962eeb01b4da,Wamberal,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
loc9631c640abd5,Manly West,31000,Brisbane,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96348326cde2,Goulburn,13310,Goulburn Mulwaree,1.00000000000000000000000000000000000000000000,Good,Good,0
loc963a35d9e907,Carinda,12150,Coonamble,0.06000000000000000000000000000000000000000000,Good,Good,0
loc963a35d9e907,Carinda,17900,Walgett,0.85000000000000000000000000000000000000000000,Good,Good,0
loc963a35d9e907,Carinda,17950,Warren,0.09000000000000000000000000000000000000000000,Good,Good,0
loc963d16d68c60,Queenscliff,26080,Queenscliffe,1.00000000000000000000000000000000000000000000,Poor,Good,0
loc963e21d44b8b,Mentmore,34770,Mackay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc963fe0261a93,Kingston on Murray,43790,Loxton Waikerie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9642e8b14faf,Diamond Valley,36720,Sunshine Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc964a4707379d,Yacka,45120,Northern Areas,1.00000000000000000000000000000000000000000000,Good,Good,0
loc964e95e689d7,Killimicat,17080,Snowy Valleys,1.00000000000000000000000000000000000000000000,Good,Good,0
loc964f2e200eb2,Seelands,11730,Clarence Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9653abcf4e21,Wollongbar,10250,Ballina,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9659ad8b4871,Burnt Bridge,14350,Kempsey,1.00000000000000000000000000000000000000000000,Good,Good,0
loc965c5e850507,Brentwood,48830,Yorke Peninsula,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9664f3992c1d,Thornlands,36250,Redland,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96655641e3a2,Armstrong Creek,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
loc966890f84b09,Currumbin,33430,Gold Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc966c4b523a2e,Rannock,12000,Coolamon,1.00000000000000000000000000000000000000000000,Good,Good,0
loc966f9fc115b0,Beechina,56090,Mundaring,1.00000000000000000000000000000000000000000000,Good,Good,0
loc967156f7380e,Samford Village,35010,Moreton Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9671bce7ec9b,Iama Island,36960,Torres Strait Island,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96778805e297,Bilyana,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9677cc812048,Maria Creeks,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9684c5daed72,Banya,36720,Sunshine Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9686fa07b50b,Tom Price,50250,Ashburton,1.00000000000000000000000000000000000000000000,Good,Good,0
loc968f00a44cb2,Merotherie,15270,Mid-Western,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9691c40a13dc,Toolijooa,14400,Kiama,1.00000000000000000000000000000000000000000000,Good,Good,0
loc9692f583f4e5,St Kilda,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
loc969b9d828d8a,Terip Terip,25620,Murrindindi,1.00000000000000000000000000000000000000000000,Good,Good,0
loc969c4d063033,Kellyville Ridge,10750,Blacktown,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96a08a50fa76,Allynbrook,12700,Dungog,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96a2cf1f703c,Mitchellstown,26430,Strathbogie,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96bc87d14301,Tikalina,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96bd19966598,Gilmore,89399,Unincorporated ACT,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96bd74cc4740,Inglewood,57910,Stirling,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96c2ce4280fb,Breamlea,22750,Greater Geelong,0.96000000000000000000000000000000000000000000,Good,Good,0
loc96c2ce4280fb,Breamlea,26490,Surf Coast,0.04000000000000000000000000000000000000000000,Good,Good,0
loc96c3845e949a,Kirup,52870,Donnybrook-Balingup,1.00000000000000000000000000000000000000000000,Good,Good,0
loc96c4c8dbc56d,Seven Oaks,14350,Kempsey,1.00000000000000000000000000000000000000000000,Good,Good,0
